Row,Column,Value
Genus:sp46,Genus:sp10,0.05518
Genus:sp46,Genus:sp11,0.0475
Genus:sp46,Genus:sp12,0.05161
Genus:sp46,Genus:sp13,0.05165
Genus:sp46,Genus:sp14,0.05525
Genus:sp46,Genus:sp15,0.06736
Genus:sp46,Genus:sp16,0.06153
Genus:sp46,Genus:sp17,0.05645
Genus:sp46,Genus:sp18,0.04938
Genus:sp46,Genus:sp19,0.05503
Genus:sp46,Genus:sp2,0.04617
Genus:sp46,Genus:sp20,0.06649
Genus:sp46,Genus:sp21,0.05414
Genus:sp46,Genus:sp22,0.06426
Genus:sp46,Genus:sp23,0.06555
Genus:sp46,Genus:sp24,0.05617
Genus:sp46,Genus:sp25,0.05658
Genus:sp46,Genus:sp26,0.05805
Genus:sp46,Genus:sp27,0.05574
Genus:sp46,Genus:sp28,0.06281
Genus:sp46,Genus:sp29,0.05713
Genus:sp46,Genus:sp3,0.06443
Genus:sp46,Genus:sp30,0.05539
Genus:sp46,Genus:sp31,0.05281
Genus:sp46,Genus:sp32,0.05488
Genus:sp46,Genus:sp33,0.05676
Genus:sp46,Genus:sp34,0.05814
Genus:sp46,Genus:sp35,0.05704
Genus:sp46,Genus:sp36,0.04904
Genus:sp46,Genus:sp37,0.01444
Genus:sp46,Genus:sp38,0.06581
Genus:sp46,Genus:sp39,0.04926
Genus:sp46,Genus:sp4,0.05315
Genus:sp46,Genus:sp40,0.02317
Genus:sp46,Genus:sp41,0.05403
Genus:sp46,Genus:sp42,0.054
Genus:sp46,Genus:sp43,0.02193
Genus:sp46,Genus:sp44,0.05597
Genus:sp46,Genus:sp45,0.05466
Genus:sp46,Genus:sp46,0.0509
Genus:sp46,Genus:sp47,0.05738
Genus:sp46,Genus:sp48,0.05636
Genus:sp46,Genus:sp49,0.04822
Genus:sp46,Genus:sp5,0.01405
Genus:sp46,Genus:sp50,0.05544
Genus:sp46,Genus:sp51,0.06139
Genus:sp46,Genus:sp52,0.06009
Genus:sp46,Genus:sp53,0.06204
Genus:sp46,Genus:sp54,0.05693
Genus:sp46,Genus:sp55,0.06191
Genus:sp46,Genus:sp56,0.05243
Genus:sp46,Genus:sp57,0.06257
Genus:sp46,Genus:sp58,0.0506
Genus:sp46,Genus:sp59,0.05667
Genus:sp46,Genus:sp6,0.05314
Genus:sp46,Genus:sp60,0.05439
Genus:sp46,Genus:sp61,0.05306
Genus:sp46,Genus:sp62,0.01224
Genus:sp46,Genus:sp63,0.05292
Genus:sp46,Genus:sp64,0.05612
Genus:sp46,Genus:sp65,0.05251
Genus:sp46,Genus:sp66,0.05152
Genus:sp46,Genus:sp67,0.05643
Genus:sp46,Genus:sp68,0.04815
Genus:sp46,Genus:sp69,0.05211
Genus:sp46,Genus:sp7,0.05345
Genus:sp46,Genus:sp8,0.05353
Genus:sp46,Genus:sp9,0.05255
Genus:sp47,Genus:sp10,0.05033
Genus:sp47,Genus:sp11,0.0441
Genus:sp47,Genus:sp12,0.04572
Genus:sp47,Genus:sp13,0.02293
Genus:sp47,Genus:sp14,0.04656
Genus:sp47,Genus:sp15,0.03687
Genus:sp47,Genus:sp16,0.05264
Genus:sp47,Genus:sp17,0.05036
Genus:sp47,Genus:sp18,0.05249
Genus:sp47,Genus:sp19,0.06286
Genus:sp47,Genus:sp2,0.04694
Genus:sp47,Genus:sp20,0.05832
Genus:sp47,Genus:sp21,0.01986
Genus:sp47,Genus:sp22,0.05552
Genus:sp47,Genus:sp23,0.05756
Genus:sp47,Genus:sp24,0.045
Genus:sp47,Genus:sp25,0.02424
Genus:sp47,Genus:sp26,0.04811
Genus:sp47,Genus:sp27,0.06385
Genus:sp47,Genus:sp28,0.05097
Genus:sp47,Genus:sp29,0.02417
Genus:sp47,Genus:sp3,0.0562
Genus:sp47,Genus:sp30,0.02078
Genus:sp47,Genus:sp31,0.02089
Genus:sp47,Genus:sp32,0.02268
Genus:sp47,Genus:sp33,0.06372
Genus:sp47,Genus:sp34,0.04798
Genus:sp47,Genus:sp35,0.02048
Genus:sp47,Genus:sp36,0.0471
Genus:sp47,Genus:sp37,0.06741
Genus:sp47,Genus:sp38,0.05642
Genus:sp47,Genus:sp39,0.04604
Genus:sp47,Genus:sp4,0.04612
Genus:sp47,Genus:sp40,0.06334
Genus:sp47,Genus:sp41,0.04667
Genus:sp47,Genus:sp42,0.01921
Genus:sp47,Genus:sp43,0.06082
Genus:sp47,Genus:sp44,0.05161
Genus:sp47,Genus:sp45,0.06095
Genus:sp47,Genus:sp46,0.05738
Genus:sp47,Genus:sp47,0.05929
Genus:sp47,Genus:sp48,0.05735
Genus:sp47,Genus:sp49,0.05209
Genus:sp47,Genus:sp5,0.06194
Genus:sp47,Genus:sp50,0.05767
Genus:sp47,Genus:sp51,0.06622
Genus:sp47,Genus:sp52,0.02922
Genus:sp47,Genus:sp53,0.06835
Genus:sp47,Genus:sp54,0.06173
Genus:sp47,Genus:sp55,0.06495
Genus:sp47,Genus:sp56,0.0559
Genus:sp47,Genus:sp57,0.06798
Genus:sp47,Genus:sp58,0.05199
Genus:sp47,Genus:sp59,0.05481
Genus:sp47,Genus:sp6,0.02268
Genus:sp47,Genus:sp60,0.0556
Genus:sp47,Genus:sp61,0.05804
Genus:sp47,Genus:sp62,0.05453
Genus:sp47,Genus:sp63,0.05679
Genus:sp47,Genus:sp64,0.05655
Genus:sp47,Genus:sp65,0.0568
Genus:sp47,Genus:sp66,0.04899
Genus:sp47,Genus:sp67,0.06058
Genus:sp47,Genus:sp68,0.048
Genus:sp47,Genus:sp69,0.05578
Genus:sp47,Genus:sp7,0.02129
Genus:sp47,Genus:sp8,0.06051
Genus:sp47,Genus:sp9,0.05349
Genus:sp48,Genus:sp10,0.02411
Genus:sp48,Genus:sp11,0.04346
Genus:sp48,Genus:sp12,0.01698
Genus:sp48,Genus:sp13,0.0523
Genus:sp48,Genus:sp14,0.049
Genus:sp48,Genus:sp15,0.06914
Genus:sp48,Genus:sp16,0.04858
Genus:sp48,Genus:sp17,0.02187
Genus:sp48,Genus:sp18,0.05332
Genus:sp48,Genus:sp19,0.0613
Genus:sp48,Genus:sp2,0.04855
Genus:sp48,Genus:sp20,0.05665
Genus:sp48,Genus:sp21,0.05014
Genus:sp48,Genus:sp22,0.05231
Genus:sp48,Genus:sp23,0.05594
Genus:sp48,Genus:sp24,0.04828
Genus:sp48,Genus:sp25,0.05181
Genus:sp48,Genus:sp26,0.04954
Genus:sp48,Genus:sp27,0.06056
Genus:sp48,Genus:sp28,0.05273
Genus:sp48,Genus:sp29,0.05421
Genus:sp48,Genus:sp3,0.05441
Genus:sp48,Genus:sp30,0.05353
Genus:sp48,Genus:sp31,0.05107
Genus:sp48,Genus:sp32,0.05227
Genus:sp48,Genus:sp33,0.06379
Genus:sp48,Genus:sp34,0.05091
Genus:sp48,Genus:sp35,0.05284
Genus:sp48,Genus:sp36,0.04825
Genus:sp48,Genus:sp37,0.06165
Genus:sp48,Genus:sp38,0.05494
Genus:sp48,Genus:sp39,0.04572
Genus:sp48,Genus:sp4,0.02003
Genus:sp48,Genus:sp40,0.05924
Genus:sp48,Genus:sp41,0.04782
Genus:sp48,Genus:sp42,0.05139
Genus:sp48,Genus:sp43,0.05967
Genus:sp48,Genus:sp44,0.02292
Genus:sp48,Genus:sp45,0.06085
Genus:sp48,Genus:sp46,0.05636
Genus:sp48,Genus:sp47,0.05735
Genus:sp48,Genus:sp48,0.05321
Genus:sp48,Genus:sp49,0.01983
Genus:sp48,Genus:sp5,0.06
Genus:sp48,Genus:sp50,0.02133
Genus:sp48,Genus:sp51,0.05774
Genus:sp48,Genus:sp52,0.06509
Genus:sp48,Genus:sp53,0.05912
Genus:sp48,Genus:sp54,0.05778
Genus:sp48,Genus:sp55,0.05554
Genus:sp48,Genus:sp56,0.03768
Genus:sp48,Genus:sp57,0.05839
Genus:sp48,Genus:sp58,0.02134
Genus:sp48,Genus:sp59,0.04569
Genus:sp48,Genus:sp6,0.05199
Genus:sp48,Genus:sp60,0.04599
Genus:sp48,Genus:sp61,0.04782
Genus:sp48,Genus:sp62,0.05995
Genus:sp48,Genus:sp63,0.04753
Genus:sp48,Genus:sp64,0.02372
Genus:sp48,Genus:sp65,0.04665
Genus:sp48,Genus:sp66,0.04606
Genus:sp48,Genus:sp67,0.05501
Genus:sp48,Genus:sp68,0.04461
Genus:sp48,Genus:sp69,0.0515
Genus:sp48,Genus:sp7,0.04946
Genus:sp48,Genus:sp8,0.05931
Genus:sp48,Genus:sp9,0.0504
Genus:sp49,Genus:sp10,0.04515
Genus:sp49,Genus:sp11,0.03797
Genus:sp49,Genus:sp12,0.04065
Genus:sp49,Genus:sp13,0.01819
Genus:sp49,Genus:sp14,0.04068
Genus:sp49,Genus:sp15,0.03237
Genus:sp49,Genus:sp16,0.04673
Genus:sp49,Genus:sp17,0.04443
Genus:sp49,Genus:sp18,0.04532
Genus:sp49,Genus:sp19,0.05568
Genus:sp49,Genus:sp2,0.03898
Genus:sp49,Genus:sp20,0.05119
Genus:sp49,Genus:sp21,0.01454
Genus:sp49,Genus:sp22,0.04924
Genus:sp49,Genus:sp23,0.05043
Genus:sp49,Genus:sp24,0.0393
Genus:sp49,Genus:sp25,0.0173
Genus:sp49,Genus:sp26,0.0422
Genus:sp49,Genus:sp27,0.05565
Genus:sp49,Genus:sp28,0.0474
Genus:sp49,Genus:sp29,0.01826
Genus:sp49,Genus:sp3,0.04977
Genus:sp49,Genus:sp30,0.01793
Genus:sp49,Genus:sp31,0.01547
Genus:sp49,Genus:sp32,0.01597
Genus:sp49,Genus:sp33,0.05617
Genus:sp49,Genus:sp34,0.04422
Genus:sp49,Genus:sp35,0.01956
Genus:sp49,Genus:sp36,0.04259
Genus:sp49,Genus:sp37,0.06065
Genus:sp49,Genus:sp38,0.05079
Genus:sp49,Genus:sp39,0.03978
Genus:sp49,Genus:sp4,0.04097
Genus:sp49,Genus:sp40,0.05365
Genus:sp49,Genus:sp41,0.04065
Genus:sp49,Genus:sp42,0.01535
Genus:sp49,Genus:sp43,0.05222
Genus:sp49,Genus:sp44,0.0433
Genus:sp49,Genus:sp45,0.05462
Genus:sp49,Genus:sp46,0.04822
Genus:sp49,Genus:sp47,0.05209
Genus:sp49,Genus:sp48,0.01983
Genus:sp49,Genus:sp49,0.04866
Genus:sp49,Genus:sp5,0.05577
Genus:sp49,Genus:sp50,0.05324
Genus:sp49,Genus:sp51,0.05673
Genus:sp49,Genus:sp52,0.06229
Genus:sp49,Genus:sp53,0.05571
Genus:sp49,Genus:sp54,0.02601
Genus:sp49,Genus:sp55,0.05184
Genus:sp49,Genus:sp56,0.04991
Genus:sp49,Genus:sp57,0.05623
Genus:sp49,Genus:sp58,0.04809
Genus:sp49,Genus:sp59,0.04772
Genus:sp49,Genus:sp6,0.01832
Genus:sp49,Genus:sp60,0.04783
Genus:sp49,Genus:sp61,0.04948
Genus:sp49,Genus:sp62,0.05908
Genus:sp49,Genus:sp63,0.04868
Genus:sp49,Genus:sp64,0.05253
Genus:sp49,Genus:sp65,0.04841
Genus:sp49,Genus:sp66,0.04663
Genus:sp49,Genus:sp67,0.05315
Genus:sp49,Genus:sp68,0.04417
Genus:sp49,Genus:sp69,0.00185
Genus:sp49,Genus:sp7,0.01527
Genus:sp49,Genus:sp8,0.05271
Genus:sp49,Genus:sp9,0.04714
Genus:sp5,Genus:sp10,0.05046
Genus:sp5,Genus:sp11,0.05669
Genus:sp5,Genus:sp12,0.05679
Genus:sp5,Genus:sp13,0.05969
Genus:sp5,Genus:sp14,0.07602
Genus:sp5,Genus:sp15,0.0644
Genus:sp5,Genus:sp16,0.06141
Genus:sp5,Genus:sp17,0.05096
Genus:sp5,Genus:sp18,0.0584
Genus:sp5,Genus:sp19,0.0716
Genus:sp5,Genus:sp2,0.04528
Genus:sp5,Genus:sp20,0.05736
Genus:sp5,Genus:sp21,0.0691
Genus:sp5,Genus:sp22,0.07058
Genus:sp5,Genus:sp23,0.05898
Genus:sp5,Genus:sp24,0.05982
Genus:sp5,Genus:sp25,0.06123
Genus:sp5,Genus:sp26,0.05809
Genus:sp5,Genus:sp27,0.06481
Genus:sp5,Genus:sp28,0.06069
Genus:sp5,Genus:sp29,0.05985
Genus:sp5,Genus:sp3,0.0505
Genus:sp5,Genus:sp30,0.05874
Genus:sp5,Genus:sp31,0.06061
Genus:sp5,Genus:sp32,0.05807
Genus:sp5,Genus:sp33,0.06037
Genus:sp5,Genus:sp34,0.06021
Genus:sp5,Genus:sp35,0.05015
Genus:sp5,Genus:sp36,0.02529
Genus:sp5,Genus:sp37,0.07053
Genus:sp5,Genus:sp38,0.05137
Genus:sp5,Genus:sp39,0.02754
Genus:sp5,Genus:sp4,0.04442
Genus:sp5,Genus:sp40,0.05735
Genus:sp5,Genus:sp41,0.0566
Genus:sp5,Genus:sp42,0.02588
Genus:sp5,Genus:sp43,0.06092
Genus:sp5,Genus:sp44,0.05769
Genus:sp5,Genus:sp45,0.05147
Genus:sp5,Genus:sp46,0.01405
Genus:sp5,Genus:sp47,0.06194
Genus:sp5,Genus:sp48,0.06
Genus:sp5,Genus:sp49,0.05577
Genus:sp5,Genus:sp5,0.05604
Genus:sp5,Genus:sp50,0.06295
Genus:sp5,Genus:sp51,0.07088
Genus:sp5,Genus:sp52,0.03005
Genus:sp5,Genus:sp53,0.07199
Genus:sp5,Genus:sp54,0.06621
Genus:sp5,Genus:sp55,0.06977
Genus:sp5,Genus:sp56,0.06007
Genus:sp5,Genus:sp57,0.07216
Genus:sp5,Genus:sp58,0.05499
Genus:sp5,Genus:sp59,0.05892
Genus:sp5,Genus:sp6,0.05786
Genus:sp5,Genus:sp60,0.05689
Genus:sp5,Genus:sp61,0.05829
Genus:sp5,Genus:sp62,0.05507
Genus:sp5,Genus:sp63,0.06072
Genus:sp5,Genus:sp64,0.06069
Genus:sp5,Genus:sp65,0.05928
Genus:sp5,Genus:sp66,0.05344
Genus:sp5,Genus:sp67,0.06635
Genus:sp5,Genus:sp68,0.05101
Genus:sp5,Genus:sp69,0.05855
Genus:sp5,Genus:sp7,0.05622
Genus:sp5,Genus:sp8,0.05675
Genus:sp5,Genus:sp9,0.06077
Genus:sp50,Genus:sp10,0.05037
Genus:sp50,Genus:sp11,0.04341
Genus:sp50,Genus:sp12,0.04509
Genus:sp50,Genus:sp13,0.02535
Genus:sp50,Genus:sp14,0.04607
Genus:sp50,Genus:sp15,0.03761
Genus:sp50,Genus:sp16,0.05062
Genus:sp50,Genus:sp17,0.04726
Genus:sp50,Genus:sp18,0.05058
Genus:sp50,Genus:sp19,0.0617
Genus:sp50,Genus:sp2,0.04343
Genus:sp50,Genus:sp20,0.05446
Genus:sp50,Genus:sp21,0.02099
Genus:sp50,Genus:sp22,0.05348
Genus:sp50,Genus:sp23,0.05435
Genus:sp50,Genus:sp24,0.04545
Genus:sp50,Genus:sp25,0.02392
Genus:sp50,Genus:sp26,0.04626
Genus:sp50,Genus:sp27,0.06213
Genus:sp50,Genus:sp28,0.0543
Genus:sp50,Genus:sp29,0.02365
Genus:sp50,Genus:sp3,0.05459
Genus:sp50,Genus:sp30,0.02056
Genus:sp50,Genus:sp31,0.02088
Genus:sp50,Genus:sp32,0.02127
Genus:sp50,Genus:sp33,0.06131
Genus:sp50,Genus:sp34,0.05107
Genus:sp50,Genus:sp35,0.01966
Genus:sp50,Genus:sp36,0.04534
Genus:sp50,Genus:sp37,0.06303
Genus:sp50,Genus:sp38,0.05441
Genus:sp50,Genus:sp39,0.04491
Genus:sp50,Genus:sp4,0.04406
Genus:sp50,Genus:sp40,0.05755
Genus:sp50,Genus:sp41,0.04601
Genus:sp50,Genus:sp42,0.02189
Genus:sp50,Genus:sp43,0.0557
Genus:sp50,Genus:sp44,0.04828
Genus:sp50,Genus:sp45,0.0605
Genus:sp50,Genus:sp46,0.05544
Genus:sp50,Genus:sp47,0.05767
Genus:sp50,Genus:sp48,0.02133
Genus:sp50,Genus:sp49,0.05324
Genus:sp50,Genus:sp5,0.06295
Genus:sp50,Genus:sp50,0.02032
Genus:sp50,Genus:sp51,0.04984
Genus:sp50,Genus:sp52,0.05759
Genus:sp50,Genus:sp53,0.0525
Genus:sp50,Genus:sp54,0.05053
Genus:sp50,Genus:sp55,0.04748
Genus:sp50,Genus:sp56,0.03138
Genus:sp50,Genus:sp57,0.05225
Genus:sp50,Genus:sp58,0.01341
Genus:sp50,Genus:sp59,0.04266
Genus:sp50,Genus:sp6,0.02376
Genus:sp50,Genus:sp60,0.04152
Genus:sp50,Genus:sp61,0.0434
Genus:sp50,Genus:sp62,0.05246
Genus:sp50,Genus:sp63,0.04101
Genus:sp50,Genus:sp64,0.01744
Genus:sp50,Genus:sp65,0.04144
Genus:sp50,Genus:sp66,0.03958
Genus:sp50,Genus:sp67,0.04801
Genus:sp50,Genus:sp68,0.03785
Genus:sp50,Genus:sp69,0.04618
Genus:sp50,Genus:sp7,0.02058
Genus:sp50,Genus:sp8,0.05824
Genus:sp50,Genus:sp9,0.05287
Genus:sp51,Genus:sp10,0.05323
Genus:sp51,Genus:sp11,0.03965
Genus:sp51,Genus:sp12,0.05055
Genus:sp51,Genus:sp13,0.05205
Genus:sp51,Genus:sp14,0.04389
Genus:sp51,Genus:sp15,0.06815
Genus:sp51,Genus:sp16,0.01391
Genus:sp51,Genus:sp17,0.05272
Genus:sp51,Genus:sp18,0.05781
Genus:sp51,Genus:sp19,0.06698
Genus:sp51,Genus:sp2,0.05046
Genus:sp51,Genus:sp20,0.01115
Genus:sp51,Genus:sp21,0.05005
Genus:sp51,Genus:sp22,0.0189
Genus:sp51,Genus:sp23,0.01963
Genus:sp51,Genus:sp24,0.04313
Genus:sp51,Genus:sp25,0.05059
Genus:sp51,Genus:sp26,0.04265
Genus:sp51,Genus:sp27,0.06507
Genus:sp51,Genus:sp28,0.04605
Genus:sp51,Genus:sp29,0.05161
Genus:sp51,Genus:sp3,0.00964
Genus:sp51,Genus:sp30,0.05385
Genus:sp51,Genus:sp31,0.05195
Genus:sp51,Genus:sp32,0.05182
Genus:sp51,Genus:sp33,0.06538
Genus:sp51,Genus:sp34,0.04347
Genus:sp51,Genus:sp35,0.05631
Genus:sp51,Genus:sp36,0.05107
Genus:sp51,Genus:sp37,0.06989
Genus:sp51,Genus:sp38,0.01107
Genus:sp51,Genus:sp39,0.04072
Genus:sp51,Genus:sp4,0.0484
Genus:sp51,Genus:sp40,0.06771
Genus:sp51,Genus:sp41,0.04239
Genus:sp51,Genus:sp42,0.0532
Genus:sp51,Genus:sp43,0.06365
Genus:sp51,Genus:sp44,0.05484
Genus:sp51,Genus:sp45,0.06611
Genus:sp51,Genus:sp46,0.06139
Genus:sp51,Genus:sp47,0.06622
Genus:sp51,Genus:sp48,0.05774
Genus:sp51,Genus:sp49,0.05673
Genus:sp51,Genus:sp5,0.07088
Genus:sp51,Genus:sp50,0.04984
Genus:sp51,Genus:sp51,0.05384
Genus:sp51,Genus:sp52,0.05922
Genus:sp51,Genus:sp53,0.05513
Genus:sp51,Genus:sp54,0.05446
Genus:sp51,Genus:sp55,0.05365
Genus:sp51,Genus:sp56,0.03316
Genus:sp51,Genus:sp57,0.05723
Genus:sp51,Genus:sp58,0.02164
Genus:sp51,Genus:sp59,0.04508
Genus:sp51,Genus:sp6,0.05231
Genus:sp51,Genus:sp60,0.04772
Genus:sp51,Genus:sp61,0.04897
Genus:sp51,Genus:sp62,0.05628
Genus:sp51,Genus:sp63,0.04512
Genus:sp51,Genus:sp64,0.02349
Genus:sp51,Genus:sp65,0.04553
Genus:sp51,Genus:sp66,0.04442
Genus:sp51,Genus:sp67,0.05275
Genus:sp51,Genus:sp68,0.04393
Genus:sp51,Genus:sp69,0.04903
Genus:sp51,Genus:sp7,0.04977
Genus:sp51,Genus:sp8,0.0645
Genus:sp51,Genus:sp9,0.05367
Genus:sp52,Genus:sp10,0.06305
Genus:sp52,Genus:sp11,0.05721
Genus:sp52,Genus:sp12,0.05912
Genus:sp52,Genus:sp13,0.05712
Genus:sp52,Genus:sp14,0.06388
Genus:sp52,Genus:sp15,0.07495
Genus:sp52,Genus:sp16,0.06896
Genus:sp52,Genus:sp17,0.06235
Genus:sp52,Genus:sp18,0.05723
Genus:sp52,Genus:sp19,0.06482
Genus:sp52,Genus:sp2,0.0509
Genus:sp52,Genus:sp20,0.07076
Genus:sp52,Genus:sp21,0.05911
Genus:sp52,Genus:sp22,0.07133
Genus:sp52,Genus:sp23,0.07314
Genus:sp52,Genus:sp24,0.0657
Genus:sp52,Genus:sp25,0.06087
Genus:sp52,Genus:sp26,0.06412
Genus:sp52,Genus:sp27,0.06438
Genus:sp52,Genus:sp28,0.06754
Genus:sp52,Genus:sp29,0.06278
Genus:sp52,Genus:sp3,0.07091
Genus:sp52,Genus:sp30,0.06299
Genus:sp52,Genus:sp31,0.05886
Genus:sp52,Genus:sp32,0.05998
Genus:sp52,Genus:sp33,0.0647
Genus:sp52,Genus:sp34,0.06517
Genus:sp52,Genus:sp35,0.06195
Genus:sp52,Genus:sp36,0.05225
Genus:sp52,Genus:sp37,0.03608
Genus:sp52,Genus:sp38,0.07303
Genus:sp52,Genus:sp39,0.0565
Genus:sp52,Genus:sp4,0.05953
Genus:sp52,Genus:sp40,0.01579
Genus:sp52,Genus:sp41,0.06328
Genus:sp52,Genus:sp42,0.06022
Genus:sp52,Genus:sp43,0.01741
Genus:sp52,Genus:sp44,0.0605
Genus:sp52,Genus:sp45,0.06467
Genus:sp52,Genus:sp46,0.06009
Genus:sp52,Genus:sp47,0.02922
Genus:sp52,Genus:sp48,0.06509
Genus:sp52,Genus:sp49,0.06229
Genus:sp52,Genus:sp5,0.03005
Genus:sp52,Genus:sp50,0.05759
Genus:sp52,Genus:sp51,0.05922
Genus:sp52,Genus:sp52,0.07277
Genus:sp52,Genus:sp53,0.0115
Genus:sp52,Genus:sp54,0.05526
Genus:sp52,Genus:sp55,0.01899
Genus:sp52,Genus:sp56,0.05273
Genus:sp52,Genus:sp57,0.00457
Genus:sp52,Genus:sp58,0.0531
Genus:sp52,Genus:sp59,0.04033
Genus:sp52,Genus:sp6,0.05961
Genus:sp52,Genus:sp60,0.04184
Genus:sp52,Genus:sp61,0.0433
Genus:sp52,Genus:sp62,0.06342
Genus:sp52,Genus:sp63,0.04246
Genus:sp52,Genus:sp64,0.05515
Genus:sp52,Genus:sp65,0.04014
Genus:sp52,Genus:sp66,0.04133
Genus:sp52,Genus:sp67,0.0102
Genus:sp52,Genus:sp68,0.03956
Genus:sp52,Genus:sp69,0.05255
Genus:sp52,Genus:sp7,0.05852
Genus:sp52,Genus:sp8,0.05776
Genus:sp52,Genus:sp9,0.06056
Genus:sp53,Genus:sp10,0.05375
Genus:sp53,Genus:sp11,0.04141
Genus:sp53,Genus:sp12,0.04882
Genus:sp53,Genus:sp13,0.05298
Genus:sp53,Genus:sp14,0.04619
Genus:sp53,Genus:sp15,0.0694
Genus:sp53,Genus:sp16,0.01506
Genus:sp53,Genus:sp17,0.05039
Genus:sp53,Genus:sp18,0.05838
Genus:sp53,Genus:sp19,0.06723
Genus:sp53,Genus:sp2,0.05444
Genus:sp53,Genus:sp20,0.0113
Genus:sp53,Genus:sp21,0.0531
Genus:sp53,Genus:sp22,0.01881
Genus:sp53,Genus:sp23,0.02053
Genus:sp53,Genus:sp24,0.04449
Genus:sp53,Genus:sp25,0.05394
Genus:sp53,Genus:sp26,0.04355
Genus:sp53,Genus:sp27,0.06594
Genus:sp53,Genus:sp28,0.0484
Genus:sp53,Genus:sp29,0.05322
Genus:sp53,Genus:sp3,0.00972
Genus:sp53,Genus:sp30,0.05654
Genus:sp53,Genus:sp31,0.05414
Genus:sp53,Genus:sp32,0.05436
Genus:sp53,Genus:sp33,0.06725
Genus:sp53,Genus:sp34,0.04535
Genus:sp53,Genus:sp35,0.05963
Genus:sp53,Genus:sp36,0.05489
Genus:sp53,Genus:sp37,0.07057
Genus:sp53,Genus:sp38,0.00323
Genus:sp53,Genus:sp39,0.04184
Genus:sp53,Genus:sp4,0.04742
Genus:sp53,Genus:sp40,0.06609
Genus:sp53,Genus:sp41,0.04485
Genus:sp53,Genus:sp42,0.0566
Genus:sp53,Genus:sp43,0.06572
Genus:sp53,Genus:sp44,0.05373
Genus:sp53,Genus:sp45,0.0659
Genus:sp53,Genus:sp46,0.06204
Genus:sp53,Genus:sp47,0.06835
Genus:sp53,Genus:sp48,0.05912
Genus:sp53,Genus:sp49,0.05571
Genus:sp53,Genus:sp5,0.07199
Genus:sp53,Genus:sp50,0.0525
Genus:sp53,Genus:sp51,0.05513
Genus:sp53,Genus:sp52,0.0115
Genus:sp53,Genus:sp53,0.07142
Genus:sp53,Genus:sp54,0.06777
Genus:sp53,Genus:sp55,0.06969
Genus:sp53,Genus:sp56,0.06052
Genus:sp53,Genus:sp57,0.07464
Genus:sp53,Genus:sp58,0.05777
Genus:sp53,Genus:sp59,0.06233
Genus:sp53,Genus:sp6,0.05567
Genus:sp53,Genus:sp60,0.0628
Genus:sp53,Genus:sp61,0.06509
Genus:sp53,Genus:sp62,0.05901
Genus:sp53,Genus:sp63,0.06173
Genus:sp53,Genus:sp64,0.06374
Genus:sp53,Genus:sp65,0.06235
Genus:sp53,Genus:sp66,0.05642
Genus:sp53,Genus:sp67,0.06929
Genus:sp53,Genus:sp68,0.05836
Genus:sp53,Genus:sp69,0.05944
Genus:sp53,Genus:sp7,0.05191
Genus:sp53,Genus:sp8,0.06224
Genus:sp53,Genus:sp9,0.0558
Genus:sp54,Genus:sp10,0.02107
Genus:sp54,Genus:sp11,0.04875
Genus:sp54,Genus:sp12,0.01674
Genus:sp54,Genus:sp13,0.05131
Genus:sp54,Genus:sp14,0.05077
Genus:sp54,Genus:sp15,0.06592
Genus:sp54,Genus:sp16,0.05145
Genus:sp54,Genus:sp17,0.0215
Genus:sp54,Genus:sp18,0.0533
Genus:sp54,Genus:sp19,0.06539
Genus:sp54,Genus:sp2,0.05014
Genus:sp54,Genus:sp20,0.05649
Genus:sp54,Genus:sp21,0.05254
Genus:sp54,Genus:sp22,0.05476
Genus:sp54,Genus:sp23,0.05707
Genus:sp54,Genus:sp24,0.05077
Genus:sp54,Genus:sp25,0.05331
Genus:sp54,Genus:sp26,0.0504
Genus:sp54,Genus:sp27,0.06154
Genus:sp54,Genus:sp28,0.05558
Genus:sp54,Genus:sp29,0.0562
Genus:sp54,Genus:sp3,0.05801
Genus:sp54,Genus:sp30,0.05578
Genus:sp54,Genus:sp31,0.0512
Genus:sp54,Genus:sp32,0.05178
Genus:sp54,Genus:sp33,0.06347
Genus:sp54,Genus:sp34,0.05396
Genus:sp54,Genus:sp35,0.0544
Genus:sp54,Genus:sp36,0.05068
Genus:sp54,Genus:sp37,0.06355
Genus:sp54,Genus:sp38,0.05841
Genus:sp54,Genus:sp39,0.04884
Genus:sp54,Genus:sp4,0.01795
Genus:sp54,Genus:sp40,0.06105
Genus:sp54,Genus:sp41,0.04942
Genus:sp54,Genus:sp42,0.0539
Genus:sp54,Genus:sp43,0.06286
Genus:sp54,Genus:sp44,0.02158
Genus:sp54,Genus:sp45,0.06413
Genus:sp54,Genus:sp46,0.05693
Genus:sp54,Genus:sp47,0.06173
Genus:sp54,Genus:sp48,0.05778
Genus:sp54,Genus:sp49,0.02601
Genus:sp54,Genus:sp5,0.06621
Genus:sp54,Genus:sp50,0.05053
Genus:sp54,Genus:sp51,0.05446
Genus:sp54,Genus:sp52,0.05526
Genus:sp54,Genus:sp53,0.06777
Genus:sp54,Genus:sp54,0.05721
Genus:sp54,Genus:sp55,0.01875
Genus:sp54,Genus:sp56,0.0539
Genus:sp54,Genus:sp57,0.01244
Genus:sp54,Genus:sp58,0.05654
Genus:sp54,Genus:sp59,0.04167
